,subject_id,session_type,proportion,MSE,true_score,instantaneous_density,proportional_density,max_normed_density,z,pval_2t,metric,simulated_change,percentile,absolute_z
3,avatarRT_sub_11,WMP,BC,0.009004288175214377,0.11656118894089662,4.490777181000603,0.9849800147938851,0.9850552093553038,0.3923700809480347,0.694784789215489,entropy,realignment,0.26400002,0.3923700809480347
0,avatarRT_sub_13,IM,BC,0.01654925104822498,-0.020173254957215447,1.3232574964850808e-22,-0.0048882847074028235,6.948508574631623e-24,-5.873385257388302,4.269846043179583e-09,variance,subselection,0.99999998,5.873385257388302
1,avatarRT_sub_13,IM,BC,0.018574890540493185,-0.0068493958748767625,0.9187082850098464,0.13819243287057256,0.14158491046799193,1.9490230861069398,0.05129266779376611,entropy,subselection,0.9540000200000001,1.9490230861069398
2,avatarRT_sub_13,IM,BC,0.0007145828820531336,-0.020173254957215447,13.093792676987206,0.6785710708545601,0.6809463652528336,-0.8181864714981739,0.41325071881646414,variance,realignment,0.59799998,0.8181864714981739
3,avatarRT_sub_13,IM,BC,0.009916712566610893,-0.0068493958748767625,3.1294019786074716,0.590024136897255,0.5933118116374811,-0.6711394365901803,0.502131706021074,entropy,realignment,0.5479999799999999,0.6711394365901803
0,avatarRT_sub_13,WMP,BC,0.013443876631697795,0.12410594465700764,0.0,-0.011199321547005916,0.0,14.446866906428122,2.623511089424288e-47,variance,subselection,1.0000000199999999,14.446866906428122
1,avatarRT_sub_13,WMP,BC,0.4839851064235284,0.7534722423525104,1.616431903439159e-50,-0.004079489004441469,3.093738497564424e-51,8.22752145521655,1.911269041732462e-16,entropy,subselection,1.0000000199999999,8.22752145521655
2,avatarRT_sub_13,WMP,BC,0.0022704046014878666,0.12410594465700764,3.0579988729125023,0.1635394356205051,0.1747941842670408,1.9885488652765781,0.04675102029162898,variance,realignment,0.9300000199999999,1.9885488652765781
3,avatarRT_sub_13,WMP,BC,0.007839844036774887,0.7534722423525104,4.355277772614324,0.9731517478978327,0.9733494525316325,0.14940564913523058,0.8812335543980921,entropy,realignment,0.062000019999999975,0.14940564913523058
0,avatarRT_sub_14,IM,BC,0.0022950531037255226,0.011846829656188329,0.0068382260008234864,-0.013768439437772631,0.00022692445371870162,-3.5029160957695313,0.00046019439781027423,variance,subselection,0.99999998,3.5029160957695313
1,avatarRT_sub_14,IM,BC,0.015959232161183473,0.013865287758525469,1.5587150601273343,0.2360072350958966,0.24280849030768323,1.7682408656227178,0.07702064508887538,entropy,subselection,0.9060000199999999,1.7682408656227178
2,avatarRT_sub_14,IM,BC,0.0006547233190936152,0.011846829656188329,14.148068013295639,0.7673042695709027,0.7691507841677662,0.7276296191133989,0.4668403442870952,variance,realignment,0.5220000199999998,0.7276296191133989
3,avatarRT_sub_14,IM,BC,0.009362569528342125,0.013865287758525469,4.272115781556802,0.9175916055872112,0.9179809364445012,0.5975788485069095,0.5501209809918421,entropy,realignment,0.39800002000000007,0.5975788485069095
0,avatarRT_sub_14,WMP,BC,0.015089396024266776,-0.08639695031586364,4.5254815663926724e-70,-0.009092366745505844,1.798306759692657e-71,-7.691373519637103,1.4556378786906066e-14,variance,subselection,0.99999998,7.691373519637103
1,avatarRT_sub_14,WMP,BC,0.004328153718134719,-0.1715940846073578,3.794374182006278,0.344912375149591,0.3498351557436898,-1.4649300226391018,0.14294001070485018,entropy,subselection,0.8299999800000001,1.4649300226391018
2,avatarRT_sub_14,WMP,BC,0.006746387508484917,-0.08639695031586364,1.592229235169398e-15,-0.0038718380384138353,5.764638184094078e-17,-5.420602827855794,5.939839434864154e-08,variance,realignment,0.99999998,5.420602827855794
3,avatarRT_sub_14,WMP,BC,0.036823208726718556,-0.1715940846073578,7.911828776608328e-48,-0.0068209171235096965,5.295612794240714e-49,-7.278484787388852,3.375902916759674e-13,entropy,realignment,0.99999998,7.278484787388852
0,avatarRT_sub_15,IM,BC,0.029161315603563116,-0.09023928551924315,2.3481176136728344e-197,-0.009573477324802036,9.93740052852707e-199,-10.677357768649978,1.2991682330458326e-26,variance,subselection,0.99999998,10.677357768649978
1,avatarRT_sub_15,IM,BC,0.0077015662458147305,-0.2608119985972239,2.2852807923964535,0.24685704135085576,0.2517628671968069,-1.6888477482436384,0.0912486107898044,entropy,subselection,0.8919999799999999,1.6888477482436384
2,avatarRT_sub_15,IM,BC,0.008215368205004863,-0.09023928551924315,2.8492082713508744e-32,-0.008994425568666514,1.1069372575477565e-33,-5.888679190787402,3.892942981525812e-09,variance,realignment,0.99999998,5.888679190787402
3,avatarRT_sub_15,IM,BC,0.05376253352902955,-0.2608119985972239,1.0438588810814702e-18,-0.005177606064951194,1.09111303559822e-19,-5.856382005755231,4.730594084792693e-09,entropy,realignment,0.99999998,5.856382005755231
0,avatarRT_sub_15,WMP,BC,0.006737966976858583,-0.051370397405626406,3.572811915730984e-71,-0.004102380616221498,9.934121729836979e-73,-7.486845901637296,7.054845141140177e-14,variance,subselection,0.99999998,7.486845901637296
1,avatarRT_sub_15,WMP,BC,0.023336606492317186,-0.18411363925546675,0.34249548966440474,0.0431135458752145,0.048109465104781333,-2.1294079776577566,0.03322052100290243,entropy,subselection,0.98999998,2.1294079776577566
2,avatarRT_sub_15,WMP,BC,0.0029654283168610625,-0.051370397405626406,0.6226220364313199,0.02049203118927888,0.030690749952307615,-2.7444855344261185,0.006060582544529778,variance,realignment,0.99799998,2.7444855344261185
3,avatarRT_sub_15,WMP,BC,0.04820780554442203,-0.18411363925546675,0.22431872446128315,0.031858550725424616,0.0431751756818691,-2.7048997601721387,0.0068325003708034375,entropy,realignment,0.9819999799999999,2.7048997601721387
0,avatarRT_sub_16,IM,BC,0.025383742388449555,-0.07401491688969944,1.1331122075183488e-96,-0.023407145755514627,5.56135149948522e-98,-8.378722230657619,5.350538004286284e-17,variance,subselection,0.99999998,8.378722230657619
1,avatarRT_sub_16,IM,BC,0.013468012204980504,-0.08151441348386435,1.7556987705883804,0.26988064552496305,0.2736179010867346,1.6820545894143413,0.09255825488430644,entropy,subselection,0.9160000199999999,1.6820545894143413
2,avatarRT_sub_16,IM,BC,0.0024492535415573946,-0.07401491688969944,2.650152410521634,0.13808867491930488,0.1415656335230085,2.1163971672843513,0.03431104279951487,variance,realignment,0.9520000199999998,2.1163971672843513
3,avatarRT_sub_16,IM,BC,0.011816450081787605,-0.08151441348386435,3.824727354425106,0.7926232843044585,0.793819845530639,0.7812699862495659,0.434643718813975,entropy,realignment,0.56400002,0.7812699862495659
0,avatarRT_sub_16,WMP,BC,0.003025348769104931,-0.03622050796650067,9.723477505787188e-05,-0.01775880581474129,3.687541309177198e-06,-3.7378040207251213,0.000185634553450936,variance,subselection,0.99999998,3.7378040207251213
1,avatarRT_sub_16,WMP,BC,0.0015527500550863503,-0.08895081261732729,9.956541681646033,0.9975424807929356,0.9975756517667308,0.10934056401273334,0.9129323740183887,entropy,subselection,0.05000001999999995,0.10934056401273334
2,avatarRT_sub_16,WMP,BC,0.006436232862837469,-0.03622050796650067,3.847930059312334e-08,-0.027340621376804104,1.7580999412678093e-09,4.348821159369233,1.3687126893227784e-05,variance,realignment,1.0000000199999999,4.348821159369233
3,avatarRT_sub_16,WMP,BC,0.025721822050176365,-0.08895081261732729,1.2153554456681925,0.2452716879410429,0.25449371030250323,1.704529826230701,0.08828214875402703,entropy,realignment,0.9360000199999999,1.704529826230701
0,avatarRT_sub_17,IM,BC,0.04192930531314728,-0.08411820715643634,2.9120320948970727e-140,-0.006344829769763582,1.683296268256891e-141,-9.270522905616028,1.852355517223431e-20,variance,subselection,0.99999998,9.270522905616028
1,avatarRT_sub_17,IM,BC,0.003777384687436865,-0.2487238498357489,5.931457827640288,0.7842436938195765,0.7851746763037633,-0.5503456468229114,0.5820823212067878,entropy,subselection,0.43199998,0.5503456468229114
2,avatarRT_sub_17,IM,BC,0.0007660098986109054,-0.08411820715643634,13.813434996880543,0.7421222490134755,0.7444037998437097,-0.8479975164122272,0.3964393538798697,variance,realignment,0.60599998,0.8479975164122272
3,avatarRT_sub_17,IM,BC,0.014916266586422982,-0.2487238498357489,2.3356186512204795,0.5021291015842743,0.5099707265413224,-0.9946318498956062,0.31991535104853286,entropy,realignment,0.6879999800000001,0.9946318498956062
0,avatarRT_sub_17,WMP,BC,0.00125054658238364,-0.008139894450731877,6.615540538272247,0.32283394588677417,0.3333891832012115,-1.551592658380666,0.12075972093165493,variance,subselection,0.88999998,1.551592658380666
1,avatarRT_sub_17,WMP,BC,0.013696889660636287,0.06899395060865476,0.3011206088650992,0.02863804214983584,0.032537353710399404,2.47001048994067,0.013510909014834574,entropy,subselection,0.9980000200000001,2.47001048994067
2,avatarRT_sub_17,WMP,BC,0.0006059606133228078,-0.008139894450731877,14.059686535779733,0.7676618556824699,0.7694252841266435,0.7160756332086935,0.47394464868716535,variance,realignment,0.47400002,0.7160756332086935
3,avatarRT_sub_17,WMP,BC,0.026720052936178226,0.06899395060865476,1.1299015880151508,0.2484657315005723,0.25175619003004696,-1.7077363704155548,0.08768527032888301,entropy,realignment,0.8819999799999999,1.7077363704155548
0,avatarRT_sub_18,IM,BC,0.0018808227803923233,0.014801827175476595,0.4772869919271657,0.012903009597787502,0.017493712245400347,-2.793010748621626,0.005221995673101441,variance,subselection,0.99399998,2.793010748621626
1,avatarRT_sub_18,IM,BC,0.009562401333648782,0.011568060402756153,1.8846608517183645,0.24510788810444828,0.24846959565306817,1.747291752162264,0.08058674304803101,entropy,subselection,0.9200000199999999,1.747291752162264
2,avatarRT_sub_18,IM,BC,0.0005633195857740947,0.014801827175476595,15.167819418227666,0.6892317067424607,0.6937148177066504,0.7657300144784396,0.44383696412010276,variance,realignment,0.5600000199999999,0.7657300144784396
3,avatarRT_sub_18,IM,BC,0.003354485104186986,0.011568060402756153,6.823690784756621,0.9999360962371815,0.9999364262370735,0.13762512047247794,0.8905367011775029,entropy,realignment,0.06000001999999995,0.13762512047247794
0,avatarRT_sub_18,WMP,BC,0.0015149432348175705,-0.021798137049083288,1.349577824949124,0.04258628599032479,0.04850290489082405,-2.4589274932995253,0.013935275862249253,variance,subselection,0.9819999799999999,2.4589274932995253
1,avatarRT_sub_18,WMP,BC,0.005560317174373233,0.0057120889474204795,3.1939026012778187,0.32007446318508664,0.325890625203348,1.5585814760600787,0.11909547015555944,entropy,subselection,0.9020000199999998,1.5585814760600787
2,avatarRT_sub_18,WMP,BC,0.00046090722965782085,-0.021798137049083288,17.98198202424657,0.9696052747059897,0.9698427964407381,-0.0615197874101347,0.950945256177454,variance,realignment,0.047999980000000025,0.0615197874101347
3,avatarRT_sub_18,WMP,BC,0.006765595937416352,0.0057120889474204795,4.991942499938344,0.9208149428878137,0.9212620509085898,0.5932024503401627,0.5530456729720585,entropy,realignment,0.42800002000000004,0.5932024503401627
0,avatarRT_sub_19,IM,BC,0.011227935505033083,-0.009929236382755141,2.678668005383662e-26,-0.004083905846521063,1.1355608945988687e-27,-6.168915181301091,6.876009770042658e-10,variance,subselection,0.99999998,6.168915181301091
1,avatarRT_sub_19,IM,BC,0.009242223535769506,-0.09375540604650467,1.865525510902293,0.24232613402798803,0.24570874736542203,1.7150806876813687,0.08633043453871517,entropy,subselection,0.9160000199999999,1.7150806876813687
2,avatarRT_sub_19,IM,BC,0.004111238390511629,-0.009929236382755141,0.11939212433221902,-0.013328070622805714,0.005753791974336124,3.204188987415206,0.0013544353787442356,variance,realignment,1.0000000199999999,3.204188987415206
3,avatarRT_sub_19,IM,BC,0.017118610816376247,-0.09375540604650467,2.570537270111618,0.5369696343249892,0.5408251373794092,1.209723228978489,0.22638511333385902,entropy,realignment,0.8000000199999999,1.209723228978489
0,avatarRT_sub_19,WMP,BC,0.0004722393145156446,0.027405257676245437,16.20784739195482,0.6981707059208893,0.7000826634452426,0.819039780964721,0.4127637173220684,variance,subselection,0.6080000200000001,0.819039780964721
1,avatarRT_sub_19,WMP,BC,0.05700938094417967,0.15684090697672426,1.0930803686627486e-10,-0.007170292356901335,1.1452279424566276e-11,5.0869649650696624,3.6383901376434287e-07,entropy,subselection,1.0000000199999999,5.0869649650696624
2,avatarRT_sub_19,WMP,BC,0.006842066324430981,0.027405257676245437,0.010883018474608944,-0.007296721987831351,0.000565821964142697,3.884635809239823,0.00010248339393000183,variance,realignment,1.0000000199999999,3.884635809239823
3,avatarRT_sub_19,WMP,BC,0.029090290139643517,0.15684090697672426,1.0948831560249295,0.21966782485566244,0.23251577768957574,1.7907634747321157,0.07333125887368534,entropy,realignment,0.9580000200000001,1.7907634747321157
0,avatarRT_sub_21,IM,BC,0.005262193547690144,-0.008457723001935008,2.417520860529847e-10,-0.010508681922364945,9.399700110670831e-12,-4.781871295239813,1.7367086478442104e-06,variance,subselection,0.99999998,4.781871295239813
1,avatarRT_sub_21,IM,BC,0.0908494440435093,0.12309467769208249,3.2247328619449753e-10,-0.00465852978333389,5.0450767387965234e-11,4.563112184318605,5.040086554481098e-06,entropy,subselection,1.0000000199999999,4.563112184318605
2,avatarRT_sub_21,IM,BC,0.002076704676841346,-0.008457723001935008,1.9293592894159426,0.08644250374888407,0.09283097255119979,-2.162686497879152,0.030565300290541973,variance,realignment,0.97199998,2.162686497879152
3,avatarRT_sub_21,IM,BC,0.002307336322844155,0.12309467769208249,8.399780668656735,0.8814666551721918,0.8819384577059803,0.5543939793534887,0.5793092455680552,entropy,realignment,0.42000002,0.5543939793534887
0,avatarRT_sub_21,WMP,BC,0.014992353934945656,-0.07739669413448523,1.4218545615712489e-81,-0.004184262600030457,5.5104443766443575e-83,-8.228971757796172,1.8882728854739932e-16,variance,subselection,0.99999998,8.228971757796172
1,avatarRT_sub_21,WMP,BC,0.0016731748608813134,-0.10831904960901317,9.488973720021386,0.9999897263489028,0.999989768439851,0.05259990503863426,0.9580506926357537,entropy,subselection,0.04000001999999995,0.05259990503863426
2,avatarRT_sub_21,WMP,BC,0.00043738313342898207,-0.07739669413448523,19.36257596786271,0.9994903751184605,0.9994936825248781,-0.26446002966761023,0.7914254603936096,variance,realignment,0.17599998,0.26446002966761023
3,avatarRT_sub_21,WMP,BC,0.007526210251902508,-0.10831904960901317,4.687062649916816,0.9572043306245696,0.9580449383475881,0.3835318691373583,0.7013254452745357,entropy,realignment,0.27000001999999995,0.3835318691373583
0,avatarRT_sub_22,IM,BC,0.00017309616627851998,0.03237025743039959,25.80302004595412,0.6188413520359018,0.6224256510332451,-0.8903139877575142,0.3732973123974268,variance,subselection,0.60399998,0.8903139877575142
1,avatarRT_sub_22,IM,BC,0.007449249165372396,0.0024433015462173024,3.6889004434292114,0.5352213021229739,0.5372515255560221,1.269942064372449,0.20410526802423856,entropy,subselection,0.8200000199999999,1.269942064372449
2,avatarRT_sub_22,IM,BC,0.0022469039971906458,0.03237025743039959,0.2858817879138296,0.005486464444109152,0.011226602703007064,2.979534321327566,0.0028868688731760487,variance,realignment,0.9960000199999999,2.979534321327566
3,avatarRT_sub_22,IM,BC,0.013441473163165515,0.0024433015462173024,3.901413492105782,0.8954581197412238,0.8959081999569988,0.7394193772067474,0.45965237947417104,entropy,realignment,0.50400002,0.7394193772067474
0,avatarRT_sub_22,WMP,BC,0.0022523908201177874,-0.009313736005261641,0.0010393946235476802,-0.015384209422433195,3.294802699181813e-05,-3.8095354757119892,0.0001392281292883725,variance,subselection,0.99999998,3.8095354757119892
1,avatarRT_sub_22,WMP,BC,0.007932813229564437,-0.013261973113959602,2.7506016481476316,0.3913700822235096,0.3949769813937678,1.110130882005012,0.2669426313898495,entropy,subselection,0.73000002,1.110130882005012
2,avatarRT_sub_22,WMP,BC,0.0007854891074674604,-0.009313736005261641,12.125413013029359,0.5917542369208143,0.5958293518876535,-1.0861492391355387,0.2774129708037192,variance,realignment,0.7199999800000001,1.0861492391355387
3,avatarRT_sub_22,WMP,BC,0.005461979044634041,-0.013261973113959602,4.312216437438768,0.6032503939388097,0.6098937020242865,-0.8705263261365761,0.38401283869307357,entropy,realignment,0.61999998,0.8705263261365761
0,avatarRT_sub_23,IM,BC,0.01030634096520282,0.0021564246496310613,2.459624030885083e-13,-0.0042919963056240245,1.2724704941651294e-14,-5.1291694586085885,2.9102328320338666e-07,variance,subselection,0.99999998,5.1291694586085885
1,avatarRT_sub_23,IM,BC,0.05660363411406283,0.0562310718761978,1.0953304587426468e-09,-0.007807027815719304,1.4540495363026217e-10,4.258122517933886,2.0615096318148974e-05,entropy,subselection,1.0000000199999999,4.258122517933886
2,avatarRT_sub_23,IM,BC,0.000615720971911194,0.0021564246496310613,14.315640125655365,0.6947909648434242,0.696720680573343,0.8319938791835885,0.4054123994114367,variance,realignment,0.6120000199999999,0.8319938791835885
3,avatarRT_sub_23,IM,BC,0.012217076241023037,0.0562310718761978,2.0646025461709336,0.32762132661376175,0.3331807171078478,1.568005875789759,0.1168797610850047,entropy,realignment,0.90800002,1.568005875789759
0,avatarRT_sub_23,WMP,BC,0.00014372222167828737,0.023713672970313585,32.193453011710915,0.8240770002630572,0.826150411883055,-0.7311820623394802,0.46466795512011727,variance,subselection,0.51599998,0.7311820623394802
1,avatarRT_sub_23,WMP,BC,0.02048563289006178,0.13486771691518795,0.15627476385895436,0.008886027264604537,0.019671779023755175,2.9086350093754048,0.003630103969806586,entropy,subselection,0.9980000200000001,2.9086350093754048
2,avatarRT_sub_23,WMP,BC,0.0003997213124244262,0.023713672970313585,15.9700558961757,0.5937731106216354,0.5968138163795623,0.8213083336862005,0.41147066198597315,variance,realignment,0.5920000199999998,0.8213083336862005
3,avatarRT_sub_23,WMP,BC,0.006984726097499085,0.13486771691518795,4.884419073409961,0.95144343260899,0.9517221403717439,-0.0587370212743105,0.9531615715153401,entropy,realignment,0.10999998000000005,0.0587370212743105
0,avatarRT_sub_24,IM,BC,0.0002689620115885713,0.050764706798071824,16.779037130592517,0.40603302228406385,0.4103237413197067,1.326888157466514,0.1845456823831524,variance,subselection,0.8060000199999999,1.326888157466514
1,avatarRT_sub_24,IM,BC,0.029825426552612562,0.09092921353128514,0.7860567729684269,0.10946339330051522,0.13105651791859566,2.1743337223877788,0.029680081604880847,entropy,subselection,0.9540000200000001,2.1743337223877788
2,avatarRT_sub_24,IM,BC,0.0012723935135605818,0.050764706798071824,5.031433616475085,0.20873831286365074,0.21878329012015066,1.843204932145813,0.06529909505905411,variance,realignment,0.90800002,1.843204932145813
3,avatarRT_sub_24,IM,BC,0.0053352760777511605,0.09092921353128514,5.42175575707879,0.9785413550869482,0.9788197060886795,0.06079262086109107,0.9515243671530444,entropy,realignment,0.015999979999999994,0.06079262086109107
0,avatarRT_sub_24,WMP,BC,0.0013814985089928645,-0.013288076875184018,7.533548067963624,0.44346824143264707,0.44795232455693923,-1.2385481034284254,0.2155128972709498,variance,subselection,0.80599998,1.2385481034284254
1,avatarRT_sub_24,WMP,BC,0.08548374995998637,0.1292768749287605,7.743006117610221e-23,-0.0038036572218269104,1.1044756148763197e-23,4.789445389484697,1.6724290396432274e-06,entropy,subselection,1.0000000199999999,4.789445389484697
2,avatarRT_sub_24,WMP,BC,0.0028338797267433886,-0.013288076875184018,3.14401442966352,0.22002231915417794,0.22355830647341857,1.733345033321133,0.08303436104881026,variance,realignment,0.9200000199999999,1.733345033321133
3,avatarRT_sub_24,WMP,BC,0.05482264448356058,0.1292768749287605,0.24562742717693298,0.04863931801908925,0.05743300847395753,2.3502287964327273,0.018761874493987734,entropy,realignment,0.9920000199999999,2.3502287964327273
0,avatarRT_sub_25,IM,BC,0.0006702881415021202,0.05759105097574793,13.416731043768324,0.6438087512529647,0.6456052998639787,-0.970059416942844,0.3320168762901654,variance,subselection,0.65999998,0.970059416942844
1,avatarRT_sub_25,IM,BC,0.051307415184569785,0.07337253961229173,4.8014116708200046e-24,-0.018816740494299634,5.270757509048366e-25,5.208042724862739,1.9084298821444e-07,entropy,subselection,1.0000000199999999,5.208042724862739
2,avatarRT_sub_25,IM,BC,0.007207239056656816,0.05759105097574793,1.3821577833523056e-20,-0.005935516384947235,5.12755354234916e-22,5.623361301895997,1.8727713638653682e-08,variance,realignment,1.0000000199999999,5.623361301895997
3,avatarRT_sub_25,IM,BC,0.005443208614306235,0.07337253961229173,2.3032061944297064,0.19791731189106732,0.20389928627083403,1.9006083594762324,0.05735332975427447,entropy,realignment,0.9580000200000001,1.9006083594762324
0,avatarRT_sub_25,WMP,BC,0.007430011290355086,-0.04177317427104758,1.0302675153848318e-67,-0.011297901563078269,2.994889455670355e-69,-7.518771562970402,5.529329754955892e-14,variance,subselection,0.99999998,7.518771562970402
1,avatarRT_sub_25,WMP,BC,0.014898620079993314,-0.02481228805746305,1.089853193196852,0.13094054027123642,0.14322322776919086,2.0359196069908236,0.04175842862993915,entropy,subselection,0.9660000199999998,2.0359196069908236
2,avatarRT_sub_25,WMP,BC,0.0005216571691257634,-0.04177317427104758,13.983709049294237,0.5328599900833313,0.5372654877157804,-1.1203757918573927,0.2625536564839275,variance,realignment,0.76599998,1.1203757918573927
3,avatarRT_sub_25,WMP,BC,0.0158295288108626,-0.02481228805746305,3.164509444824558,0.7157755920101443,0.7169097939159839,0.9369204845254794,0.34879946131314854,entropy,realignment,0.66800002,0.9369204845254794
0,avatarRT_sub_05,IM,0.2,0.0009039313839042397,-0.0037972256627950285,3.231014719872726,0.09202102361080096,0.10344439889984879,-2.175113271547578,0.02962162916968292,variance,subselection,0.97599998,2.175113271547578
1,avatarRT_sub_05,IM,0.2,0.002069640494834391,-0.0948110414856056,8.494468972123007,0.9733964764161339,0.973595244954702,0.1681680982539885,0.8664510373963927,entropy,subselection,0.13000001999999994,0.1681680982539885
2,avatarRT_sub_05,IM,0.2,0.0005295590408158586,-0.0037972256627950285,15.867290575387889,0.636349184337917,0.637952967952704,-1.112391987479192,0.26596964817631286,variance,realignment,0.7419999799999999,1.112391987479192
3,avatarRT_sub_05,IM,0.2,0.015501165451095015,-0.0948110414856056,0.13213443713422038,0.009407888608394317,0.013847402227573273,-2.863733487412663,0.004186801181805846,entropy,realignment,0.99399998,2.863733487412663
0,avatarRT_sub_05,WMP,0.2,0.0002834036700875572,0.012133764252580836,18.437000128024806,0.5112529125084893,0.5133959484865585,-1.0780901529501663,0.2809935256212488,variance,subselection,0.71599998,1.0780901529501663
1,avatarRT_sub_05,WMP,0.2,0.0087086302935162,0.02525556334335821,0.8451301913720739,0.07494823731503009,0.07824350278456402,1.748089419658438,0.08044854478414318,entropy,subselection,0.8720000199999999,1.748089419658438
2,avatarRT_sub_05,WMP,0.2,0.00045072062212892595,0.012133764252580836,17.253368914028865,0.8291417687915144,0.8329356116960358,-0.5351443637967628,0.5925500347449504,variance,realignment,0.38999997999999997,0.5351443637967628
3,avatarRT_sub_05,WMP,0.2,0.002991343060933392,0.02525556334335821,6.515028745768067,0.8152911383520949,0.816929847771419,-0.5038602515665914,0.6143595842058188,entropy,realignment,0.40599998,0.5038602515665914
0,avatarRT_sub_06,IM,0.2,0.0021807121012511104,0.06669892605976593,1.2376762637816905,0.0387867119200493,0.05336208359887276,2.600384236059717,0.0093119431267224,variance,subselection,0.98400002,2.600384236059717
1,avatarRT_sub_06,IM,0.2,0.042695826626554814,0.05337410082135463,0.00747708859772437,-0.01095300871063561,0.0011919401908372406,3.15220627813172,0.001620417558809029,entropy,subselection,1.0000000199999999,3.15220627813172
2,avatarRT_sub_06,IM,0.2,0.010140580837959025,0.06669892605976593,5.964665525877993e-19,-0.005932140912806774,2.59719626756138e-20,5.880406326172593,4.092605687976886e-09,variance,realignment,1.0000000199999999,5.880406326172593
3,avatarRT_sub_06,IM,0.2,0.022207701752095417,0.05337410082135463,1.812217990378319,0.3903861361259885,0.3946720787852891,1.4140721985213174,0.15734070506885,entropy,realignment,0.86400002,1.4140721985213174
0,avatarRT_sub_06,WMP,0.2,0.011564527996393322,-0.08501666703625181,3.6937944889363267e-175,-0.004085195283386402,9.172727960699285e-177,-10.749259397940186,5.9739341345766304e-27,variance,subselection,0.99999998,10.749259397940186
1,avatarRT_sub_06,WMP,0.2,0.10803071433010561,-0.42620234932651835,8.297931683577813e-142,-0.007264963526668078,7.31714754431418e-143,-9.402879184366233,5.3090029732231206e-21,entropy,subselection,0.99999998,9.402879184366233
2,avatarRT_sub_06,WMP,0.2,0.008341718759681753,-0.08501666703625181,2.1818365707491839e-103,-0.004484849955116183,6.445516739139317e-105,-8.249180603745346,1.5948425563895414e-16,variance,realignment,0.99999998,8.249180603745346
