,subject_id,component_idx,PEV_initial,nfb_condition
267,avatarRT_sub_21,,2.7205188811915897,untrained
268,avatarRT_sub_21,,2.1174740917808443,untrained
269,avatarRT_sub_21,,2.0300394305165677,untrained
270,avatarRT_sub_21,,1.7489942135191825,untrained
271,avatarRT_sub_21,,1.5729675497197781,untrained
272,avatarRT_sub_21,,1.1686639647325388,untrained
273,avatarRT_sub_21,,1.0553137638345726,untrained
274,avatarRT_sub_21,,0.9466271073202758,untrained
275,avatarRT_sub_21,,0.9421038866318223,untrained
276,avatarRT_sub_21,,0.719129142395021,untrained
277,avatarRT_sub_21,,0.6650114646855203,untrained
278,avatarRT_sub_21,,0.6345757185353066,untrained
279,avatarRT_sub_21,,0.620213813597613,OMP
280,avatarRT_sub_22,,47.890799857092674,IM
281,avatarRT_sub_22,,19.889485165650967,WMP
282,avatarRT_sub_22,,7.007816061776338,untrained
283,avatarRT_sub_22,,5.336172059510055,untrained
284,avatarRT_sub_22,,4.05470989281251,untrained
285,avatarRT_sub_22,,3.174667936407549,untrained
286,avatarRT_sub_22,,2.1566777654133857,untrained
287,avatarRT_sub_22,,1.82740409803233,untrained
288,avatarRT_sub_22,,1.6530681540391567,untrained
289,avatarRT_sub_22,,1.1037470315719013,untrained
290,avatarRT_sub_22,,1.0516061096063185,untrained
291,avatarRT_sub_22,,0.8301333336587126,untrained
292,avatarRT_sub_22,,0.7427939271739264,untrained
293,avatarRT_sub_22,,0.6664720584549861,untrained
294,avatarRT_sub_22,,0.5613671563807189,untrained
295,avatarRT_sub_22,,0.534149542601443,untrained
296,avatarRT_sub_22,,0.41550406266281,untrained
297,avatarRT_sub_22,,0.3998092405397018,untrained
298,avatarRT_sub_22,,0.3672710930534713,untrained
299,avatarRT_sub_22,,0.33634545356105533,OMP
300,avatarRT_sub_23,,54.07935854769996,IM
301,avatarRT_sub_23,,11.151673219628968,WMP
302,avatarRT_sub_23,,7.4747841613632415,untrained
303,avatarRT_sub_23,,5.990345559093653,untrained
304,avatarRT_sub_23,,4.194866311801446,untrained
305,avatarRT_sub_23,,2.838888931802849,untrained
306,avatarRT_sub_23,,2.4682915858850074,untrained
307,avatarRT_sub_23,,1.6780954490589959,untrained
308,avatarRT_sub_23,,1.5850562094014424,untrained
309,avatarRT_sub_23,,1.512095506470773,untrained
310,avatarRT_sub_23,,1.1398639925319205,untrained
311,avatarRT_sub_23,,1.0300960754308732,untrained
312,avatarRT_sub_23,,0.8883986869643605,untrained
313,avatarRT_sub_23,,0.7819585193896118,untrained
314,avatarRT_sub_23,,0.7002678913885928,untrained
315,avatarRT_sub_23,,0.5864202112735045,untrained
316,avatarRT_sub_23,,0.5234423594672357,untrained
317,avatarRT_sub_23,,0.5196819459582136,untrained
318,avatarRT_sub_23,,0.4387142586704887,untrained
319,avatarRT_sub_23,,0.4177005767188682,OMP
320,avatarRT_sub_24,,33.84717487337096,IM
321,avatarRT_sub_24,,17.007431354610187,WMP
322,avatarRT_sub_24,,11.304079621518412,untrained
323,avatarRT_sub_24,,6.653147823722555,untrained
324,avatarRT_sub_24,,3.891876999186573,untrained
325,avatarRT_sub_24,,3.52852191544325,untrained
326,avatarRT_sub_24,,3.0790551709131053,untrained
327,avatarRT_sub_24,,2.8829306764654197,untrained
328,avatarRT_sub_24,,2.296025934979339,untrained
329,avatarRT_sub_24,,2.0746147734775797,untrained
330,avatarRT_sub_24,,2.008965343593709,untrained
331,avatarRT_sub_24,,1.8948905585135931,untrained
332,avatarRT_sub_24,,1.656769074217569,untrained
333,avatarRT_sub_24,,1.4481333137657961,untrained
334,avatarRT_sub_24,,1.2891137274721036,untrained
335,avatarRT_sub_24,,1.1956855156930801,untrained
336,avatarRT_sub_24,,1.108389629738936,untrained
337,avatarRT_sub_24,,1.019850215298665,untrained
338,avatarRT_sub_24,,0.9372845853493511,untrained
339,avatarRT_sub_24,,0.876058892669818,OMP
340,avatarRT_sub_25,,40.435538574633185,IM
341,avatarRT_sub_25,,31.566220218315394,WMP
342,avatarRT_sub_25,,4.941609262904852,untrained
343,avatarRT_sub_25,,3.4364260779191573,untrained
344,avatarRT_sub_25,,2.5195758483305575,untrained
345,avatarRT_sub_25,,2.4007502638970726,untrained
346,avatarRT_sub_25,,1.8914774285363614,untrained
347,avatarRT_sub_25,,1.8782941474385262,untrained
348,avatarRT_sub_25,,1.4931380927423588,untrained
349,avatarRT_sub_25,,1.3564104664546939,untrained
350,avatarRT_sub_25,,1.293716264528978,untrained
351,avatarRT_sub_25,,1.0346838491630803,untrained
352,avatarRT_sub_25,,1.010773806811374,untrained
353,avatarRT_sub_25,,0.9610868193608287,untrained
354,avatarRT_sub_25,,0.7646995479433386,untrained
355,avatarRT_sub_25,,0.6716062565001397,untrained
356,avatarRT_sub_25,,0.6285215201376065,untrained
357,avatarRT_sub_25,,0.6022335294353566,untrained
358,avatarRT_sub_25,,0.5728642088639829,untrained
359,avatarRT_sub_25,,0.5403738160831494,OMP
